"codigo_funcionario";"email_funcionario";"codigo_beneficio";"codigo_empresa";"tipo_beneficio";"valor_beneficio"
2905;"";2;1;"2";"809"
2906;"";1;1;"1";"518"
2907;"";2;8;"2";"785"
2908;"";1;7;"1";"572"
2909;"";2;3;"2";"615"
2910;"";2;1;"2";"636"
2911;"";1;3;"1";"948"
2912;"";1;6;"1";"826"
2913;"";2;2;"2";"901"
2914;"";1;7;"1";"893"
2915;"";2;5;"2";"666"
2916;"";1;8;"1";"510"
2917;"";1;6;"1";"633"
2918;"";1;2;"1";"1040"
2919;"";1;5;"1";"537"
2920;"";1;5;"1";"910"
2921;"";1;8;"1";"1009"
2922;"";1;2;"1";"800"
2923;"";1;1;"1";"861"
2924;"";2;7;"2";"858"
2925;"";1;8;"1";"697"
2926;"";1;8;"1";"854"
2927;"";2;6;"2";"598"
2928;"";2;1;"2";"656"
2929;"";2;8;"2";"946"
2930;"";2;2;"2";"1035"
2931;"";2;6;"2";"609"
2932;"";1;2;"1";"563"
2933;"";1;3;"1";"561"
2934;"";2;1;"2";"599"
2935;"";1;2;"1";"973"
2936;"";1;6;"1";"863"
2937;"";2;3;"2";"575"
2938;"";1;7;"1";"583"
2939;"";1;1;"1";"952"
2940;"";1;2;"1";"987"
2941;"";1;6;"1";"1036"
2942;"";1;2;"1";"962"
2943;"";1;3;"1";"570"
2944;"";1;3;"1";"792"
2945;"";1;5;"1";"551"
2946;"";1;5;"1";"979"
2947;"";1;8;"1";"579"
2948;"";1;1;"1";"509"
2949;"";1;2;"1";"650"
2950;"";2;7;"2";"843"
2951;"";2;2;"2";"987"
2952;"";1;2;"1";"517"
2953;"";1;5;"1";"1042"
2954;"";1;2;"1";"536"
2955;"";1;1;"1";"650"
2956;"";1;4;"1";"605"
2957;"";2;5;"2";"669"
2958;"";1;3;"1";"788"
2959;"";1;5;"1";"570"
2960;"";1;6;"1";"880"
2961;"";1;7;"1";"882"
2962;"";1;5;"1";"625"
2963;"";1;5;"1";"903"
2964;"";2;6;"2";"612"
2965;"";1;3;"1";"621"
2966;"";1;4;"1";"947"
2967;"";1;5;"1";"888"
2968;"";1;5;"1";"999"
2969;"";2;5;"2";"646"
2970;"";2;8;"2";"826"
2971;"";2;5;"2";"1023"
2972;"";1;6;"1";"824"
2973;"";2;2;"2";"784"
2974;"";1;5;"1";"689"
2975;"";1;1;"1";"534"
2976;"";1;2;"1";"798"
2977;"";1;5;"1";"745"
2978;"";1;8;"1";"694"
2979;"";2;1;"2";"847"
2980;"";1;4;"1";"602"
2981;"";1;3;"1";"831"
2982;"";1;5;"1";"942"
2983;"";1;8;"1";"683"
2984;"";1;1;"1";"1026"
2985;"";1;2;"1";"779"
2986;"";2;6;"2";"789"
2987;"";1;6;"1";"513"
2988;"";2;5;"2";"671"
2989;"";1;1;"1";"710"
2990;"";1;4;"1";"870"
2991;"";2;8;"2";"515"
2992;"";2;8;"2";"929"
2993;"";1;3;"1";"897"
2994;"";2;8;"2";"660"
2995;"";1;2;"1";"1047"
2996;"";2;4;"2";"893"
2997;"";1;7;"1";"627"
2998;"";1;5;"1";"876"
2999;"";2;1;"2";"537"
3000;"";2;3;"2";"962"
3001;"";2;3;"2";"614"
3002;"";1;8;"1";"752"
3003;"";1;2;"1";"844"
3004;"";1;2;"1";"1033"
3005;"";2;2;"2";"778"
3006;"";1;4;"1";"912"
3007;"";2;6;"2";"687"
3008;"";2;6;"2";"654"
3009;"";1;7;"1";"530"
3010;"";2;8;"2";"952"
3011;"";2;5;"2";"546"
3012;"";2;8;"2";"942"
3013;"";2;8;"2";"932"
3014;"";1;2;"1";"798"
3015;"";2;1;"2";"820"
3016;"";1;2;"1";"915"
3017;"";2;8;"2";"882"
3018;"";2;7;"2";"873"
3019;"";1;4;"1";"913"
3020;"";2;8;"2";"788"
3021;"";2;8;"2";"1029"
3022;"";2;8;"2";"636"
3023;"";1;7;"1";"994"
3024;"";2;3;"2";"592"
3025;"";1;1;"1";"859"
3026;"";1;8;"1";"1023"
3027;"";2;2;"2";"880"
3028;"";1;7;"1";"762"
3029;"";2;1;"2";"665"
3030;"";1;2;"1";"662"
3031;"";2;7;"2";"971"
3032;"";2;8;"2";"846"
3033;"";2;5;"2";"506"
3034;"";2;6;"2";"995"
3035;"";1;1;"1";"802"
3036;"";1;1;"1";"512"
3037;"";2;7;"2";"687"
3038;"";1;7;"1";"926"
3039;"";1;4;"1";"685"
3040;"";2;6;"2";"760"
3041;"";1;6;"1";"599"
3042;"";1;7;"1";"651"
3043;"";2;1;"2";"998"
3044;"";2;5;"2";"609"
3045;"";2;4;"2";"954"
3046;"";2;5;"2";"832"
3047;"";1;6;"1";"645"
3048;"";2;4;"2";"505"
3049;"";1;4;"1";"827"
3050;"";2;2;"2";"736"
3051;"";1;2;"1";"695"
3052;"";2;6;"2";"836"
3053;"";2;3;"2";"998"
3054;"";2;5;"2";"1044"
3055;"";2;4;"2";"593"
3056;"";1;6;"1";"992"
3057;"";2;7;"2";"538"
3058;"";1;6;"1";"691"
3059;"";1;1;"1";"851"
3060;"";1;5;"1";"642"
3061;"";1;1;"1";"936"
3062;"";2;1;"2";"935"
3063;"";1;3;"1";"899"
3064;"";2;3;"2";"983"
3065;"";2;4;"2";"724"
3066;"";2;6;"2";"897"
3067;"";2;3;"2";"661"
3068;"";1;5;"1";"812"
3069;"";1;8;"1";"606"
3070;"";2;2;"2";"912"
3071;"";2;2;"2";"903"
3072;"";2;5;"2";"972"
3073;"";1;6;"1";"565"
3074;"";1;4;"1";"738"
3075;"";2;7;"2";"716"
3076;"";1;1;"1";"955"
3077;"";2;7;"2";"822"
3078;"";2;3;"2";"1048"
3079;"";2;3;"2";"567"
3080;"";1;3;"1";"1030"
3081;"";1;3;"1";"788"
3082;"";1;2;"1";"690"
3083;"";2;6;"2";"990"
3084;"";1;6;"1";"655"
3085;"";2;5;"2";"634"
3086;"";2;1;"2";"756"
3087;"";1;3;"1";"652"
3088;"";1;8;"1";"866"
3089;"";2;5;"2";"873"
3090;"";1;2;"1";"1007"
3091;"";1;4;"1";"669"
3092;"";1;5;"1";"1032"
3093;"";2;8;"2";"1039"
3094;"";1;5;"1";"931"
3095;"";1;5;"1";"593"
3096;"";2;5;"2";"798"
3097;"";2;1;"2";"970"
3098;"";2;7;"2";"710"
3099;"";1;2;"1";"971"
3100;"";1;8;"1";"603"
3101;"";2;3;"2";"1050"
3102;"";2;7;"2";"655"
3103;"";1;5;"1";"628"
3104;"";1;1;"1";"937"
3105;"";1;8;"1";"883"
3106;"";1;3;"1";"857"
3107;"";1;6;"1";"960"
3108;"";2;6;"2";"798"
3109;"";2;4;"2";"968"
3110;"";1;7;"1";"998"
3111;"";2;6;"2";"529"
3112;"";1;8;"1";"967"
3113;"";2;6;"2";"799"
3114;"";1;2;"1";"864"
3115;"";1;6;"1";"502"
3116;"";2;1;"2";"971"
3117;"";2;8;"2";"792"
3118;"";2;6;"2";"646"
3119;"";1;3;"1";"916"
3120;"";2;7;"2";"626"
3121;"";2;2;"2";"626"
3122;"";2;7;"2";"941"
3123;"";2;2;"2";"894"
3124;"";2;4;"2";"783"
3125;"";1;3;"1";"838"
3126;"";2;7;"2";"664"
3127;"";2;3;"2";"910"
3128;"";1;1;"1";"965"
3129;"";1;7;"1";"1036"
3130;"";1;7;"1";"688"
3131;"";1;3;"1";"704"
3132;"";1;3;"1";"1005"
3133;"";2;6;"2";"1012"
3134;"";2;7;"2";"863"
3135;"";1;8;"1";"870"
3136;"";1;6;"1";"806"
3137;"";2;2;"2";"780"
3138;"";2;2;"2";"1041"
3139;"";2;5;"2";"558"
3140;"";2;4;"2";"673"
3141;"";2;7;"2";"696"
3142;"";2;3;"2";"990"
3143;"";1;1;"1";"501"
3144;"";2;4;"2";"642"
3145;"";2;1;"2";"835"
3146;"";1;1;"1";"980"
3147;"";2;6;"2";"871"
3148;"";1;8;"1";"802"
3149;"";1;4;"1";"1050"
3150;"";1;7;"1";"945"
3151;"";2;1;"2";"727"
3152;"";2;7;"2";"922"
3153;"";2;6;"2";"839"
3154;"";2;4;"2";"650"
3155;"";2;1;"2";"579"
3156;"";1;5;"1";"628"
3157;"";1;8;"1";"601"
3158;"";2;2;"2";"1024"
3159;"";1;4;"1";"614"
3160;"";1;4;"1";"841"
3161;"";2;2;"2";"749"
3162;"";1;4;"1";"990"
3163;"";2;3;"2";"716"
3164;"";1;3;"1";"673"
3165;"";1;3;"1";"550"
3166;"";2;2;"2";"507"
3167;"";2;5;"2";"785"
3168;"";2;7;"2";"781"
3169;"";1;7;"1";"833"
3170;"";2;7;"2";"586"
3171;"";1;4;"1";"888"
3172;"";1;4;"1";"560"
3173;"";2;7;"2";"1044"
3174;"";1;4;"1";"901"
3175;"";2;6;"2";"863"
3176;"";2;7;"2";"618"
3177;"";2;7;"2";"778"
3178;"";1;2;"1";"1046"
3179;"";1;6;"1";"758"
3180;"";2;5;"2";"811"
3181;"";1;5;"1";"1003"
3182;"";2;3;"2";"620"
3183;"";1;8;"1";"936"
3184;"";1;3;"1";"837"
3185;"";2;2;"2";"698"
3186;"";2;5;"2";"841"
3187;"";2;6;"2";"590"
3188;"";1;3;"1";"576"
3189;"";1;7;"1";"903"
3190;"";2;6;"2";"961"
3191;"";2;6;"2";"612"
3192;"";1;6;"1";"608"
3193;"";1;4;"1";"1022"
3194;"";1;4;"1";"1014"
3195;"";2;8;"2";"871"
3196;"";2;3;"2";"1010"
3197;"";1;5;"1";"789"
3198;"";1;1;"1";"807"
3199;"";1;1;"1";"970"
3200;"";2;6;"2";"973"
3201;"";1;5;"1";"880"
3202;"";1;7;"1";"650"
3203;"";1;7;"1";"830"
3204;"";2;2;"2";"800"
3205;"";1;7;"1";"888"
3206;"";1;7;"1";"998"
3207;"";2;3;"2";"847"
3208;"";2;6;"2";"717"
3209;"";2;1;"2";"620"
3210;"";2;5;"2";"871"
3211;"";1;1;"1";"537"
3212;"";2;3;"2";"863"
3213;"";1;7;"1";"682"
3214;"";2;4;"2";"739"
3215;"";1;2;"1";"894"
3216;"";1;8;"1";"725"
3217;"";2;7;"2";"874"
3218;"";1;6;"1";"1036"
3219;"";2;3;"2";"528"
3220;"";2;7;"2";"731"
3221;"";2;5;"2";"587"
3222;"";1;7;"1";"704"
3223;"";1;2;"1";"802"
3224;"";2;2;"2";"1013"
3225;"";1;1;"1";"958"
3226;"";1;5;"1";"761"
3227;"";1;2;"1";"543"
3228;"";1;2;"1";"514"
3229;"";1;7;"1";"638"
3230;"";1;4;"1";"647"
3231;"";1;4;"1";"1011"
3232;"";1;6;"1";"880"
3233;"";1;6;"1";"695"
3234;"";2;3;"2";"1046"
3235;"";2;1;"2";"721"
3236;"";2;1;"2";"1002"
3237;"";1;5;"1";"728"
3238;"";1;7;"1";"925"
3239;"";2;5;"2";"671"
3240;"";1;7;"1";"612"
3241;"";1;5;"1";"801"
3242;"";2;3;"2";"958"
3243;"";2;5;"2";"616"
3244;"";2;3;"2";"612"
3245;"";1;8;"1";"800"
3246;"";1;4;"1";"675"
3247;"";1;7;"1";"700"
3248;"";2;5;"2";"928"
3249;"";1;4;"1";"1012"
3250;"";2;8;"2";"802"
3251;"";1;7;"1";"716"
3252;"";1;7;"1";"624"
3253;"";1;7;"1";"518"
3254;"";1;6;"1";"793"
3255;"";2;6;"2";"661"
3256;"";1;6;"1";"772"
3257;"";2;5;"2";"641"
3258;"";2;8;"2";"624"
3259;"";2;5;"2";"596"
3260;"";1;5;"1";"517"
3261;"";1;3;"1";"592"
3262;"";2;2;"2";"939"
3263;"";2;3;"2";"1050"
3264;"";1;8;"1";"747"
3265;"";1;8;"1";"694"
3266;"";2;1;"2";"502"
3267;"";2;1;"2";"984"
3268;"";2;6;"2";"708"
3269;"";1;8;"1";"616"
3270;"";2;2;"2";"554"
3271;"";2;2;"2";"874"
3272;"";1;6;"1";"611"
3273;"";2;8;"2";"846"
3274;"";1;2;"1";"660"
3275;"";1;2;"1";"791"
3276;"";2;8;"2";"546"
3277;"";1;3;"1";"722"
3278;"";1;8;"1";"929"
3279;"";1;4;"1";"875"
3280;"";2;6;"2";"956"
3281;"";2;8;"2";"1043"
3282;"";2;2;"2";"1042"
3283;"";2;8;"2";"739"
3284;"";1;4;"1";"856"
3285;"";2;2;"2";"998"
3286;"";1;7;"1";"592"
3287;"";2;6;"2";"889"
3288;"";2;1;"2";"736"
3289;"";1;7;"1";"820"
3290;"";2;3;"2";"570"
3291;"";2;3;"2";"776"
3292;"";1;8;"1";"818"
3293;"";2;4;"2";"571"
3294;"";1;5;"1";"674"
3295;"";2;1;"2";"681"
3296;"";1;6;"1";"843"
3297;"";2;1;"2";"865"
3298;"";1;3;"1";"559"
3299;"";2;8;"2";"863"
3300;"";2;1;"2";"1030"
3301;"";1;5;"1";"986"
3302;"";1;8;"1";"594"
3303;"";2;5;"2";"801"
3304;"";2;6;"2";"872"
3305;"";1;5;"1";"1046"
3306;"";1;6;"1";"921"
3307;"";1;8;"1";"724"
3308;"";1;2;"1";"929"
3309;"";1;8;"1";"1010"
3310;"";1;4;"1";"1036"
3311;"";2;1;"2";"935"
3312;"";2;7;"2";"956"
3313;"";1;3;"1";"705"
3314;"";1;7;"1";"715"
3315;"";1;5;"1";"869"
3316;"";1;6;"1";"801"
3317;"";2;4;"2";"553"
3318;"";1;2;"1";"827"
3319;"";2;7;"2";"648"
3320;"";2;5;"2";"711"
3321;"";2;6;"2";"664"
3322;"";2;6;"2";"587"
3323;"";1;6;"1";"911"
3324;"";1;2;"1";"696"
3325;"";1;6;"1";"556"
3326;"";1;8;"1";"900"
3327;"";2;1;"2";"776"
3328;"";1;2;"1";"833"
3329;"";2;4;"2";"818"
3330;"";2;8;"2";"715"
3331;"";1;2;"1";"787"
3332;"";2;8;"2";"958"
3333;"";2;3;"2";"720"
3334;"";1;1;"1";"754"
3335;"";2;8;"2";"706"
3336;"";2;2;"2";"644"
3337;"";1;2;"1";"844"
3338;"";1;4;"1";"581"
3339;"";2;1;"2";"921"
3340;"";2;4;"2";"524"
3341;"";2;7;"2";"709"
3342;"";1;8;"1";"803"
3343;"";2;5;"2";"569"
3344;"";1;3;"1";"1000"
3345;"";2;2;"2";"952"
3346;"";1;4;"1";"692"
3347;"";1;6;"1";"803"
3348;"";1;7;"1";"726"
3349;"";2;2;"2";"999"
3350;"";1;8;"1";"773"
3351;"";1;4;"1";"892"
3352;"";2;3;"2";"898"
3353;"";1;4;"1";"1046"
3354;"";2;7;"2";"622"
3355;"";1;4;"1";"626"
3356;"";1;1;"1";"554"
3357;"";2;7;"2";"739"
3358;"";2;1;"2";"632"
3359;"";2;5;"2";"605"
3360;"";1;7;"1";"738"
3361;"";1;2;"1";"886"
3362;"";2;2;"2";"941"
3363;"";1;4;"1";"935"
3364;"";2;8;"2";"575"
3365;"";2;6;"2";"712"
3366;"";2;2;"2";"637"
3367;"";1;2;"1";"975"
3368;"";1;1;"1";"1049"
3369;"";1;7;"1";"764"
3370;"";2;8;"2";"870"
3371;"";1;7;"1";"532"
3372;"";2;4;"2";"963"
3373;"";2;1;"2";"708"
3374;"";2;7;"2";"1035"
3375;"";1;5;"1";"871"
3376;"";1;5;"1";"533"
3377;"";2;6;"2";"667"
3378;"";2;2;"2";"813"
3379;"";1;2;"1";"667"
3380;"";2;3;"2";"739"
3381;"";2;2;"2";"890"
3382;"";1;1;"1";"971"
3383;"";1;3;"1";"769"
3384;"";2;6;"2";"977"
3385;"";1;1;"1";"515"
3386;"";1;3;"1";"650"
3387;"";2;2;"2";"967"
3388;"";1;1;"1";"759"
3389;"";1;1;"1";"673"
3390;"";2;3;"2";"912"
3391;"";1;6;"1";"560"
3392;"";1;1;"1";"770"
3393;"";2;8;"2";"974"
3394;"";2;5;"2";"865"
3395;"";2;7;"2";"612"
3396;"";2;7;"2";"578"
3397;"";2;2;"2";"694"
3398;"";1;4;"1";"970"
3399;"";2;8;"2";"605"
3400;"";1;8;"1";"839"
3401;"";1;2;"1";"559"
3402;"";1;7;"1";"1048"
3403;"";2;1;"2";"583"
3404;"";1;4;"1";"623"
3405;"";2;3;"2";"987"
3406;"";1;5;"1";"576"
3407;"";2;1;"2";"756"
3408;"";2;4;"2";"736"
3409;"";1;4;"1";"863"
3410;"";2;6;"2";"736"
3411;"";2;1;"2";"943"
3412;"";1;8;"1";"1036"
3413;"";2;6;"2";"699"
3414;"";1;5;"1";"797"
3415;"";1;5;"1";"543"
3416;"";1;3;"1";"793"
3417;"";2;8;"2";"555"
3418;"";1;4;"1";"872"
3419;"";1;8;"1";"1007"
3420;"";2;1;"2";"636"
3421;"";2;8;"2";"951"
3422;"";1;6;"1";"740"
3423;"";1;6;"1";"979"
3424;"";2;3;"2";"691"
3425;"";2;5;"2";"520"
3426;"";1;4;"1";"801"
3427;"";1;1;"1";"543"
3428;"";2;1;"2";"798"
3429;"";1;8;"1";"904"
3430;"";2;8;"2";"855"
3431;"";2;8;"2";"1024"
3432;"";2;5;"2";"968"
3433;"";1;8;"1";"573"
3434;"";2;8;"2";"828"
3435;"";2;5;"2";"1010"
3436;"";1;1;"1";"943"
3437;"";2;7;"2";"822"
3438;"";2;2;"2";"876"
3439;"";1;4;"1";"870"
3440;"";1;5;"1";"661"
3441;"";1;4;"1";"977"
3442;"";1;5;"1";"674"
3443;"";1;5;"1";"802"
3444;"";1;5;"1";"526"
3445;"";1;8;"1";"567"
3446;"";2;5;"2";"1010"
3447;"";2;7;"2";"730"
3448;"";1;4;"1";"1021"
3449;"";1;8;"1";"710"
3450;"";1;2;"1";"795"
3451;"";1;8;"1";"560"
3452;"";1;6;"1";"536"
3453;"";2;8;"2";"566"
3454;"";1;4;"1";"541"
3455;"";2;5;"2";"848"
3456;"";1;5;"1";"556"
3457;"";2;3;"2";"1034"
3458;"";2;7;"2";"958"
3459;"";1;5;"1";"596"
3460;"";2;4;"2";"1017"
3461;"";1;4;"1";"904"
3462;"";1;7;"1";"778"
3463;"";1;2;"1";"947"
3464;"";1;7;"1";"940"
3465;"";1;3;"1";"1015"
3466;"";2;8;"2";"630"
3467;"";2;2;"2";"904"
3468;"";2;7;"2";"573"
3469;"";2;6;"2";"808"
3470;"";2;1;"2";"756"
3471;"";1;2;"1";"1026"
3472;"";2;1;"2";"1045"
3473;"";2;7;"2";"664"
3474;"";2;3;"2";"956"
3475;"";1;4;"1";"931"
3476;"";1;6;"1";"599"
3477;"";1;8;"1";"535"
3478;"";1;7;"1";"759"
3479;"";2;2;"2";"818"
3480;"";1;3;"1";"734"
3481;"";2;7;"2";"781"
3482;"";2;3;"2";"957"
3483;"";1;3;"1";"967"
3484;"";2;5;"2";"571"
3485;"";2;3;"2";"1031"
3486;"";2;2;"2";"925"
3487;"";2;3;"2";"679"
3488;"";1;6;"1";"711"
3489;"";1;7;"1";"671"
3490;"";2;8;"2";"796"
3491;"";1;1;"1";"950"
3492;"";2;1;"2";"689"
3493;"";2;4;"2";"853"
3494;"";1;7;"1";"918"
3495;"";1;4;"1";"934"
3496;"";2;3;"2";"875"
3497;"";1;6;"1";"703"
3498;"";2;3;"2";"664"
3499;"";2;1;"2";"720"
3500;"";2;4;"2";"695"
3501;"";2;6;"2";"844"
3502;"";1;5;"1";"726"
3503;"";1;4;"1";"951"
3504;"";2;6;"2";"683"
3505;"";2;3;"2";"798"
3506;"";2;8;"2";"864"
3507;"";2;8;"2";"817"
3508;"";1;5;"1";"698"
3509;"";2;7;"2";"715"
3510;"";1;1;"1";"808"
3511;"";2;8;"2";"829"
3512;"";1;4;"1";"797"
3513;"";2;3;"2";"518"
3514;"";2;7;"2";"1025"
3515;"";2;6;"2";"724"
3516;"";2;6;"2";"707"
3517;"";2;8;"2";"579"
3518;"";1;1;"1";"651"
3519;"";1;1;"1";"807"
3520;"";1;2;"1";"620"
3521;"";2;3;"2";"678"
3522;"";1;8;"1";"923"
3523;"";1;5;"1";"936"
3524;"";2;6;"2";"555"
3525;"";2;4;"2";"840"
3526;"";1;6;"1";"798"
3527;"";2;1;"2";"631"
3528;"";2;3;"2";"1044"
3529;"";2;7;"2";"654"
3530;"";2;2;"2";"737"
3531;"";1;3;"1";"998"
3532;"";1;1;"1";"898"
3533;"";2;1;"2";"500"
3534;"";1;8;"1";"915"
3535;"";2;1;"2";"722"
3536;"";1;3;"1";"716"
3537;"";1;7;"1";"805"
3538;"";1;2;"1";"1006"
3539;"";2;3;"2";"1046"
3540;"";2;5;"2";"593"
3541;"";2;8;"2";"819"
3542;"";1;2;"1";"984"
3543;"";1;2;"1";"802"
3544;"";2;6;"2";"946"
3545;"";2;3;"2";"635"
3546;"";1;4;"1";"1045"
3547;"";2;2;"2";"609"
3548;"";2;5;"2";"631"
3549;"";1;4;"1";"659"
3550;"";2;5;"2";"760"
3551;"";2;2;"2";"869"
3552;"";2;1;"2";"922"
3553;"";2;4;"2";"516"
3554;"";2;4;"2";"523"
3555;"";2;7;"2";"703"
3556;"";2;3;"2";"1005"
3557;"";1;2;"1";"622"
3558;"";2;7;"2";"822"
3559;"";2;8;"2";"683"
3560;"";1;7;"1";"784"
3561;"";2;7;"2";"1033"
3562;"";1;7;"1";"834"
3563;"";1;2;"1";"866"
3564;"";1;4;"1";"907"
3565;"";2;2;"2";"744"
3566;"";1;3;"1";"859"
3567;"";2;7;"2";"1038"
3568;"";1;6;"1";"921"
3569;"";2;5;"2";"885"
3570;"";1;5;"1";"856"
3571;"";1;3;"1";"535"
3572;"";1;5;"1";"655"
3573;"";1;7;"1";"850"
3574;"";1;2;"1";"851"
3575;"";2;1;"2";"772"
3576;"";1;5;"1";"571"
3577;"";1;5;"1";"603"
3578;"";1;7;"1";"982"
3579;"";2;1;"2";"521"
3580;"";1;4;"1";"581"
3581;"";2;1;"2";"840"
3582;"";2;5;"2";"932"
3583;"";2;1;"2";"843"
3584;"";1;5;"1";"734"
3585;"";1;4;"1";"662"
3586;"";1;3;"1";"790"
3587;"";1;2;"1";"606"
3588;"";2;3;"2";"1028"
3589;"";1;7;"1";"837"
3590;"";1;2;"1";"689"
3591;"";1;6;"1";"674"
3592;"";2;5;"2";"749"
3593;"";1;7;"1";"912"
3594;"";2;2;"2";"769"
3595;"";1;8;"1";"910"
3596;"";2;3;"2";"854"
3597;"";2;1;"2";"862"
3598;"";2;6;"2";"551"
3599;"";1;3;"1";"1008"
3600;"";1;4;"1";"550"
3601;"";1;1;"1";"801"
3602;"";1;8;"1";"750"
3603;"";1;5;"1";"721"
3604;"";2;7;"2";"927"
3605;"";2;2;"2";"655"
3606;"";1;4;"1";"573"
3607;"";2;2;"2";"1036"
3608;"";2;4;"2";"567"
3609;"";2;2;"2";"630"
3610;"";1;3;"1";"814"
3611;"";2;4;"2";"898"
3612;"";1;8;"1";"632"
3613;"";1;2;"1";"1049"
3614;"";1;4;"1";"523"
3615;"";1;5;"1";"1007"
3616;"";2;4;"2";"710"
3617;"";1;8;"1";"1010"
3618;"";2;2;"2";"898"
3619;"";1;1;"1";"575"
3620;"";2;7;"2";"572"
3621;"";2;7;"2";"1008"
3622;"";1;5;"1";"983"
3623;"";2;7;"2";"588"
3624;"";1;5;"1";"541"
3625;"";1;6;"1";"925"
3626;"";1;7;"1";"971"
3627;"";2;6;"2";"826"
3628;"";2;5;"2";"518"
3629;"";1;1;"1";"531"
3630;"";2;7;"2";"1040"
3631;"";1;2;"1";"754"
3632;"";1;7;"1";"741"
3633;"";1;5;"1";"963"
3634;"";1;1;"1";"863"
3635;"";2;8;"2";"802"
3636;"";2;2;"2";"837"
3637;"";2;8;"2";"579"
3638;"";1;2;"1";"1037"
3639;"";2;8;"2";"510"
3640;"";1;3;"1";"681"
3641;"";1;7;"1";"711"
3642;"";1;5;"1";"809"
3643;"";1;8;"1";"793"
3644;"";1;1;"1";"642"
3645;"";1;3;"1";"564"
3646;"";1;8;"1";"534"
3647;"";2;3;"2";"609"
3648;"";1;2;"1";"581"
3649;"";2;2;"2";"824"
3650;"";1;5;"1";"974"
3651;"";2;1;"2";"934"
3652;"";1;6;"1";"576"
3653;"";1;5;"1";"511"
3654;"";1;8;"1";"574"
3655;"";2;2;"2";"824"
3656;"";2;4;"2";"868"
3657;"";1;3;"1";"588"
3658;"";2;8;"2";"688"
3659;"";1;8;"1";"618"
3660;"";2;5;"2";"920"
3661;"";2;5;"2";"516"
3662;"";1;1;"1";"985"
3663;"";1;7;"1";"844"
3664;"";2;5;"2";"931"
3665;"";2;4;"2";"960"
3666;"";1;7;"1";"678"
3667;"";1;2;"1";"905"
3668;"";2;2;"2";"999"
3669;"";1;4;"1";"809"
3670;"";2;1;"2";"516"
3671;"";2;7;"2";"744"
3672;"";2;5;"2";"666"
3673;"";2;8;"2";"549"
3674;"";1;2;"1";"876"
3675;"";2;7;"2";"747"
3676;"";1;1;"1";"882"
3677;"";2;4;"2";"915"
3678;"";2;7;"2";"786"
3679;"";1;5;"1";"749"
3680;"";2;5;"2";"829"
3681;"";1;5;"1";"919"
3682;"";2;7;"2";"868"
3683;"";1;3;"1";"515"
3684;"";1;6;"1";"850"
3685;"";1;3;"1";"570"
3686;"";1;6;"1";"626"
3687;"";1;6;"1";"872"
3688;"";2;6;"2";"566"
3689;"";1;1;"1";"855"
3690;"";2;3;"2";"668"
3691;"";2;2;"2";"591"
3692;"";2;2;"2";"619"
3693;"";1;3;"1";"779"
3694;"";2;2;"2";"942"
3695;"";1;3;"1";"529"
3696;"";1;1;"1";"957"
3697;"";2;6;"2";"529"
3698;"";2;3;"2";"986"
3699;"";1;5;"1";"556"
3700;"";1;5;"1";"1001"
3701;"";2;5;"2";"770"
3702;"";2;2;"2";"775"
3703;"";2;3;"2";"998"
3704;"";1;8;"1";"1043"
3705;"";2;4;"2";"1041"
3706;"";2;2;"2";"608"
3707;"";2;3;"2";"969"
3708;"";1;3;"1";"981"
3709;"";1;5;"1";"1039"
3710;"";2;4;"2";"1050"
3711;"";2;3;"2";"714"
3712;"";2;4;"2";"548"
3713;"";1;7;"1";"820"
3714;"";2;3;"2";"540"
3715;"";2;6;"2";"596"
3716;"";2;7;"2";"565"
3717;"";2;2;"2";"906"
3718;"";1;3;"1";"736"
3719;"";1;6;"1";"587"
3720;"";2;8;"2";"642"
3721;"";1;3;"1";"900"
3722;"";1;8;"1";"816"
3723;"";2;5;"2";"669"
3724;"";2;2;"2";"964"
3725;"";1;7;"1";"943"
3726;"";1;5;"1";"739"
3727;"";2;3;"2";"1039"
3728;"";2;1;"2";"693"
3729;"";2;5;"2";"1028"
3730;"";2;7;"2";"685"
3731;"";1;3;"1";"577"
3732;"";2;5;"2";"812"
3733;"";1;1;"1";"635"
3734;"";1;3;"1";"860"
3735;"";2;4;"2";"658"
3736;"";1;2;"1";"573"
3737;"";1;5;"1";"823"
3738;"";1;4;"1";"874"
3739;"";1;7;"1";"939"
3740;"";1;7;"1";"945"
3741;"";1;3;"1";"994"
3742;"";1;2;"1";"1015"
3743;"";2;8;"2";"569"
3744;"";2;4;"2";"579"
3745;"";2;1;"2";"744"
3746;"";1;5;"1";"671"
3747;"";1;8;"1";"647"
3748;"";2;7;"2";"527"
3749;"";2;2;"2";"979"
3750;"";1;2;"1";"821"
3751;"";1;7;"1";"796"
3752;"";1;3;"1";"674"
3753;"";2;8;"2";"806"
3754;"";1;7;"1";"636"
3755;"";2;1;"2";"826"
3756;"";2;7;"2";"992"
3757;"";2;2;"2";"988"
3758;"";2;2;"2";"503"
3759;"";2;6;"2";"641"
3760;"";2;4;"2";"957"
3761;"";1;3;"1";"873"
3762;"";2;4;"2";"633"
3763;"";1;7;"1";"812"
3764;"";2;8;"2";"520"
3765;"";2;1;"2";"689"
3766;"";2;6;"2";"1038"
3767;"";2;4;"2";"740"
3768;"";1;7;"1";"515"
3769;"";2;2;"2";"736"
3770;"";2;2;"2";"816"
